country,iso3,year,polyarchy,liberal_democracy,participatory_democracy,deliberative_democracy,egalitarian_democracy,regime_type,physinteg,mil_constrain,mil_exec,exec_confidence,judicial_constraints,legislative_constraints,rule_of_law_vdem,public_sector_corruption,executive_corruption,corruption_index,clientelism,civil_society_participation,party_institutionalization,state_authority,coup_total_events,coup_event,coup_attempts,executive_direct_election,election_repression,voter_turnout,democracy_breakdown,democracy_transition,polity2,cs_repress,political_violence,mil_exp_pct_gdp,mil_exp_usd,mil_personnel,wgi_rule_of_law,wgi_govt_effectiveness,wgi_control_corruption,wgi_political_stability,gdp_const_2015_usd,gdp_per_capita_const_usd,population,inflation_consumer_prices_pct,real_interest_rate,official_exchange_rate,fdi_net_inflows_pct_gdp,debt_service_pct_exports,current_account_pct_gdp,reserves_months_imports,resource_rents_pct_gdp,trade_openness_pct_gdp,oda_received_pct_gni,m3_conscription,m3_mil_veto,m3_mil_impunity,m3_mil_crime_police,m3_mil_eco,m3_hwi,state_capacity_composite,state_capacity_coverage,time_since_last_coup,time_since_last_coup_attempt,coup_count_5y,coup_attempt_count_5y,coup_count_10y,coup_attempt_count_10y,polyarchy_delta_1y,polyarchy_delta_3y,mil_exec_delta_1y,cs_repress_delta_1y,state_capacity_delta_3y,inflation_delta_1y,trade_openness_delta_3y,oda_received_delta_3y,voter_turnout_delta_1y,regime_shift_flag,repression_shift_flag,macro_stress_shift_flag
Paraguay,PRY,1983,0.163,0.044,0.063,0.02,0.04,1.0,0.104,-1.566,0.3,0.0,0.135,0.045,0.033,0.94,0.976,0.96,0.961,0.104,0.28,1.44,0,0,0,1.0,,,0,0,-8,-0.938,1.088,3.64524179869616,221221334.920635,,,,,,11448216675.5216,3450.26584009779,3318068,13.4337555631631,,126,0.0863702657245002,19.7090838392857,-4.36963038226604,10.22530803823,2.10422574969908,25.1422084708373,0.781109305411189,1,0,1,,0,0.5,41.26,8,,,0,0,0,0,0.0,0.0,0.1,0.0,-0.01,8.314,-8.753,0.122,,0,0,0
Paraguay,PRY,1984,0.163,0.044,0.063,0.02,0.038,1.0,0.104,-1.566,0.3,0.0,0.135,0.045,0.033,0.94,0.976,0.96,0.961,0.104,0.28,1.44,0,0,0,1.0,,,0,0,-8,-0.938,1.088,3.50818517688981,172997512.437811,,,,,,11770667082.9829,3448.83908839278,3412936,20.3114625460255,,201,0.115492347693665,21.7072923723724,-7.04947522268641,8.18598996015591,1.82797912330096,41.1262539124212,0.932264287708394,1,0,1,,0,0.5,41.26,8,,,0,0,0,0,0.0,0.0,0.0,0.0,-0.01,6.878,11.987,0.178,,0,0,1
Paraguay,PRY,1985,0.164,0.044,0.063,0.02,0.038,1.0,0.104,-1.566,0.3,0.0,0.135,0.045,0.033,0.94,0.976,0.96,0.961,0.104,0.28,1.44,0,0,0,1.0,,,0,0,-8,-0.938,1.088,3.75763484289285,158363306.126841,14400,,,,,12303070325.3883,3504.4782964249,3510671,25.2107164358818,,306.666666666667,0.0213255392459299,24.1499001456028,-7.66805461171508,6.91288760418167,2.52489039990134,54.208623583498,1.07035595322766,1,0,1,,0,0.5,41.26,8,,,0,0,0,0,0.001,0.001,0.0,0.0,-0.01,4.899,22.312,-0.248,,0,0,1
Paraguay,PRY,1986,0.164,0.045,0.063,0.02,0.04,1.0,0.104,-1.566,0.3,0.0,0.143,0.045,0.037,0.94,0.976,0.96,0.961,0.104,0.28,1.44,0,0,0,1.0,,,0,0,-8,-0.938,1.088,3.80406563785285,191435349.311696,,,,,,12913897548.881,3575.79690422276,3611474,31.7425972672999,,339.166666666667,0.0161117340472993,27.8679219973497,-9.79861958976583,4.58184234855549,3.051943031492,67.1355549237912,1.51107436952294,1,0,1,,0,0.5,41.41,8,,,0,0,0,0,0.0,0.001,0.0,0.0,0.15,6.532,41.993,0.73,,0,0,1
Paraguay,PRY,1987,0.166,0.05,0.063,0.022,0.039,1.0,0.13,-1.566,0.3,0.0,0.167,0.062,0.038,0.94,0.976,0.96,0.961,0.155,0.28,1.44,0,0,0,1.0,,,0,0,-8,-1.198,1.088,2.77319233257148,116922830.909091,,,,,,13893068567.8474,3739.83410213531,3714889,21.8102740350983,,550,0.133466137216533,29.8956726030739,-12.3342856620109,4.61650988916261,3.4696285924182,72.4853666512713,1.6359263092675,1,0,1,,0,0.5,42.58,8,,,0,0,0,0,0.002,0.003,0.0,-0.26,1.32,-9.932,31.359,0.704,,0,0,1
Paraguay,PRY,1988,0.168,0.051,0.064,0.023,0.041,1.0,0.13,-1.566,0.3,0.0,0.167,0.062,0.038,0.94,0.976,0.96,0.966,0.155,0.28,1.44,0,0,0,1.0,,,0,0,-8,-1.198,1.088,3.1954734453196,178435818.181818,,,,,,14714895264.959,3851.51631859922,3820546,22.5942571785268,,550,0.197383098251427,26.5708074615888,-4.9392770538631,2.76120895063062,2.80975350822624,85.0769742658953,1.64033464506412,1,0,1,,0,0.5,42.58,8,,,0,0,0,0,0.002,0.004,0.0,0.0,1.32,0.784,30.868,0.57,,0,0,1
Paraguay,PRY,1989,0.19,0.075,0.073,0.042,0.044,1.0,0.13,-0.608,0.4,0.333,0.223,0.267,0.047,0.94,0.976,0.943,0.959,0.302,0.386,1.676,1,1,1,1.0,,,0,0,2,-0.705,1.088,2.42576375579472,98142356.7059893,16000,,,,,15735403256.8791,4006.15999912397,3927802,26.4221267235586,,1056.21666666667,0.269035739340308,9.52400782038952,5.37230741995177,3.74340866492945,3.11665484835302,82.9552279085221,2.08898824097028,1,0,1,,0,0.5,49.7,8,,,0,0,0,0,0.022,0.026,0.1,0.493,8.29,3.828,15.82,0.578,,0,1,1
Paraguay,PRY,1990,0.387,0.208,0.177,0.209,0.101,1.0,0.666,-0.608,0.4,0.333,0.253,0.375,0.128,0.932,0.943,0.932,0.949,0.74,0.313,2.223,0,0,0,1.0,,,0,0,2,1.16,-0.416,2.13187585625298,112234255.698035,16000,,,,,16384218445.3773,4059.77343113365,4035747,37.2599561799201,,1229.80833333333,1.32309849875687,8.45780444748546,6.7118429696366,3.54636397753374,2.70185516463716,91.3083408020561,1.0849844295791,1,0,1,,0,0.5,57.86,8,1,1,1,1,1,1,0.197,0.221,0.0,1.865,15.28,10.838,18.823,-0.551,,0,1,1
Paraguay,PRY,1991,0.401,0.214,0.238,0.215,0.115,1.0,0.666,-0.608,0.4,0.333,0.253,0.375,0.128,0.932,0.943,0.932,0.851,0.74,0.434,2.223,0,0,0,1.0,,,0,0,2,1.16,-0.416,2.8293270046069,197613496.807981,16000,,,,,16956625718.4758,4091.49044786505,4144364,24.2253521126763,,1325.18333333333,1.232752955211,10.4540435938727,1.21843526699717,4.66605847940196,2.37235297949305,89.1393192206208,2.17559427666974,1,0,1,,0,0.5,59.37,8,2,2,1,1,1,1,0.014,0.233,0.0,0.0,16.79,-13.035,4.062,0.535,,0,0,1
Paraguay,PRY,1992,0.479,0.348,0.28,0.249,0.145,1.0,0.779,-0.608,0.3,1.0,0.622,0.673,0.282,0.932,0.913,0.915,0.821,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,2.36888997739081,169556285.205336,16000,,,,,17244282666.9263,4054.04426060898,4253600,15.192743764172,,1500.25833333333,1.64165207328915,25.1332028184669,-0.800567351484838,2.60709118332797,2.58028051902425,89.4975575588359,1.1271997141619,1,0,1,,0,0.5,70.12,8,3,3,1,1,1,1,0.078,0.289,-0.1,0.0,20.42,-9.033,6.542,-0.962,,0,0,0
Paraguay,PRY,1993,0.511,0.368,0.308,0.264,0.168,2.0,0.779,-0.232,0.3,1.0,0.609,0.653,0.293,0.932,0.913,0.896,0.82,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,2.17854766482964,157930499.273865,16000,,,,,18095522437.8618,4147.78440621619,4362696,18.2086614173228,,1744.34583333333,1.03454930935037,8.34950114133699,0.815224855768091,2.20139571048366,2.65203801608256,113.603763547842,1.53526645384063,1,0,1,,0,0.5,69.84,8,4,4,1,1,1,1,0.032,0.124,0.0,0.0,11.98,3.016,22.295,0.45,,0,0,1
Paraguay,PRY,1994,0.519,0.378,0.312,0.27,0.166,2.0,0.779,-0.232,0.3,1.0,0.609,0.696,0.293,0.932,0.913,0.896,0.819,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,2.04676637090921,161100272.278829,16000,,,,,19057827421.2974,4262.14495791768,4471417,20.5661948376355,25.2418126932055,1904.76083333333,1.7418411059262,6.4919898963859,-3.48241172235135,2.89297371754784,2.2446170941753,123.079329466864,1.2818963327184,1,0,1,,0,0.5,70.38,8,5,5,1,1,1,1,0.008,0.118,0.0,0.0,11.01,2.358,33.94,-0.894,,0,0,1
Paraguay,PRY,1995,0.519,0.378,0.312,0.27,0.169,2.0,0.779,-0.232,0.3,1.0,0.609,0.696,0.293,0.932,0.913,0.896,0.819,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,2.2834245690128,206926409.311294,28300,,,,,20358106834.2373,4445.18978188973,4579806,13.4254143646407,25.3447323430857,1963.01916666667,1.04280102601092,5.24741959136546,-2.39891387766325,2.16462073611101,2.63965820175389,118.064074196549,1.48553325228301,1,0,1,,0,0.5,70.38,8,6,6,0,0,1,1,0.0,0.04,0.0,0.0,0.26,-7.141,28.567,0.358,,0,0,1
Paraguay,PRY,1996,0.526,0.381,0.317,0.272,0.171,2.0,0.779,-0.232,0.3,1.0,0.609,0.696,0.293,0.932,0.913,0.896,0.819,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,2.06378993670781,202012224.837222,35000,-0.663562595844269,-0.909467279911041,-1.16601467132568,-0.459796816110611,20678499692.7003,4411.3728007829,4687543,9.79968339016083,22.8190778420894,2056.81166666667,1.42822235904122,4.79105588339213,-0.707053011808278,2.30193377341719,2.22608401252279,103.035267206036,0.773118972221741,1,0,1,,0,0.5,59.84,11,7,7,0,0,1,1,0.007,0.015,0.0,0.0,-10.0,-3.626,-10.568,-0.762,,0,0,1
Paraguay,PRY,1997,0.531,0.385,0.318,0.272,0.174,2.0,0.779,-0.228,0.3,1.0,0.609,0.696,0.293,0.932,0.913,0.896,0.819,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,1.68568030658609,167982106.865488,35000,,,,,21555788371.9596,4496.02336469197,4794412,6.94956608534118,27.7546785687275,2177.8625,2.3170574100351,5.98769626932326,-5.50597618386607,1.78937785838862,2.01417230058798,95.9342762479745,0.897375963995401,1,0,1,,0,0.5,70.38,8,8,8,0,0,1,1,0.005,0.012,0.0,0.0,0.0,-2.85,-27.145,-0.385,,0,0,1
Paraguay,PRY,1998,0.534,0.387,0.321,0.275,0.175,2.0,0.779,-0.228,0.3,1.0,0.609,0.696,0.293,0.932,0.913,0.896,0.815,0.809,0.434,2.223,0,0,0,1.0,,,0,0,6,1.16,-0.416,1.54315371528311,139262988.039667,35000,-0.834110796451569,-1.05510711669922,-1.32642936706543,-0.746503591537476,21570454446.6146,4402.11110078307,4900025,11.5532684355839,16.3214523776525,2726.49,3.6779944686054,5.06075575264954,1.42468424398124,1.99914627956904,1.90038248473524,101.606320138559,0.71301883728493,1,0,1,,0,0.5,58.98,11,9,9,0,0,1,1,0.003,0.015,0.0,0.0,-11.4,4.604,-16.458,-0.773,,0,0,1
Paraguay,PRY,1999,0.536,0.386,0.323,0.282,0.182,2.0,0.779,-0.228,0.3,1.0,0.587,0.696,0.29,0.932,0.913,0.898,0.813,0.809,0.434,2.223,0,0,0,1.0,,,0,0,7,1.16,-0.416,1.38876785203796,116553254.85737,35000,,,,,21275784844.5467,4252.49065726724,5003135,6.75226586102725,21.8927380208542,3119.07333333333,0.986752370140912,6.72872593294604,1.56971889454463,3.01460500898716,1.75811595698581,77.5552756906357,0.913914416572404,1,0,1,,0,0.5,70.07,8,10,10,0,0,1,1,0.002,0.01,0.0,0.0,10.23,-4.801,-25.48,0.141,,0,0,1
Paraguay,PRY,2000,0.54,0.394,0.329,0.283,0.195,2.0,0.848,-0.228,0.1,1.0,0.587,0.696,0.328,0.831,0.913,0.872,0.813,0.809,0.447,1.731,0,0,1,1.0,,,0,0,7,1.16,-0.416,1.24493945384649,110248167.1987,35000,-0.989421188831329,-1.03906869888306,-1.37370228767395,-0.970572590827942,20783433276.2582,4074.48953320457,5100868,8.98215976750022,14.2035386384804,3486.35333333333,1.21729436901028,8.96284512854856,-2.79049501871093,2.10832464493825,1.46125820906746,78.6447297611485,1.03575354331234,1,0,1,,0,0.5,57.06,11,11,11,0,0,0,0,0.004,0.009,-0.2,0.0,-13.32,2.23,-17.29,0.138,,0,0,1
Paraguay,PRY,2001,0.54,0.394,0.329,0.283,0.195,2.0,0.848,-0.228,0.0,1.0,0.587,0.696,0.328,0.831,0.913,0.872,0.813,0.809,0.447,1.731,0,0,0,1.0,,,0,0,7,1.16,-0.416,1.07463481723327,91298893.9250821,33400,,,,,20610088070.7157,3972.88427866739,5187689,7.26806028584825,16.4268997545601,4105.925,1.16763488895181,10.1501596070242,-0.375729695210563,2.30059291312034,1.60887106842193,72.6056990118238,0.909680331996589,1,0,1,,0,0.5,68.22,8,12,1,0,1,0,1,0.0,0.006,-0.1,0.0,9.24,-1.714,-29.001,0.197,,0,0,1
Paraguay,PRY,2002,0.54,0.394,0.337,0.283,0.195,2.0,0.848,-0.228,0.0,1.0,0.587,0.696,0.328,0.831,0.913,0.872,0.813,0.823,0.447,1.731,0,0,0,1.0,,,0,0,7,1.16,-0.416,0.97123693298858,69892741.2933427,33400,-1.12330663204193,-1.11379849910736,-1.36506843566895,-1.21135127544403,20605676606.0555,3916.44022308731,5261328,10.5102420856612,22.6570046799308,5716.25833333333,1.25620797120523,9.85395344553208,8.61307588678674,2.57256104944214,2.06807979138211,79.4415656482927,1.00016979953169,1,0,1,,0,0.5,56.83,11,13,2,0,1,0,1,0.0,0.004,0.0,0.0,-13.24,3.242,1.886,0.086,,0,0,0
Paraguay,PRY,2003,0.566,0.408,0.351,0.309,0.213,2.0,0.848,-0.228,0.0,1.0,0.587,0.696,0.384,0.712,0.85,0.828,0.752,0.823,0.447,1.731,0,0,0,1.0,,,0,1,8,1.16,-0.416,0.825755371784335,63511880.0569179,33400,-1.05233979225159,-0.997566938400269,-1.43683886528015,-0.749351561069489,21495995447.7717,4035.71833919936,5326436,14.2367970499143,37.0207819032744,6424.33916666667,-0.750191694990596,9.88440089734871,0.221163990286845,3.08403143638665,2.14219181665103,81.1273637701163,1.00104788887628,1,0,1,,0,0.5,55.89,11,14,3,0,1,0,1,0.026,0.026,0.0,0.0,-1.17,3.727,2.483,-0.035,,0,0,0
Paraguay,PRY,2004,0.594,0.427,0.368,0.344,0.225,2.0,0.848,-0.228,0.0,1.0,0.587,0.696,0.398,0.712,0.778,0.812,0.747,0.823,0.438,1.731,0,0,0,1.0,,,0,0,8,1.16,-0.416,0.877630063887399,84466986.2603802,24000,-0.981866180896759,-0.965075552463531,-1.42646288871765,-0.566143751144409,22368177914.5163,4151.34584799423,5388175,4.32326492967491,24.0813135946872,5974.5775,0.976461922292792,11.1154340347775,-0.101927990310014,3.02404453810851,1.64919367692685,80.1044466155542,0.414174230181173,1,0,1,,0,0.5,55.49,11,15,4,0,1,0,1,0.028,0.054,0.0,0.0,-12.73,-9.914,7.499,-0.496,,0,0,0
Paraguay,PRY,2005,0.594,0.423,0.368,0.344,0.226,2.0,0.848,-0.228,0.091,1.0,0.587,0.69,0.398,0.712,0.778,0.812,0.747,0.823,0.438,1.731,0,0,0,1.0,,,0,0,8,1.16,-0.416,0.721480399782029,77468937.966578,25000,-0.963428318500519,-0.777090907096863,-1.35583305358887,-0.652078151702881,22845400902.1627,4193.28086525675,5448097,6.80738203116377,19.134850825752,6177.9349469697,0.067986029076693,9.51967705462837,-0.628692309199553,2.843949395618,1.6488717465954,85.0219636540457,0.679445048442851,1,0,1,,0,0.5,55.94,11,16,5,0,1,0,1,0.0,0.054,0.091,0.0,-0.89,2.484,5.58,-0.321,,0,0,0
Paraguay,PRY,2006,0.594,0.426,0.368,0.341,0.233,2.0,0.848,-0.228,0.091,1.0,0.605,0.69,0.405,0.712,0.778,0.812,0.747,0.823,0.438,1.731,0,0,0,1.0,,,0,0,8,1.16,-0.416,0.793455134933818,106557406.138984,26000,-0.971096038818359,-0.963064432144165,-1.16153120994568,-0.776525020599365,23943606096.6681,4349.31197066239,5505148,9.58934941129229,23.8660041047369,5635.09393939394,1.39842122336644,6.83255475176245,1.24447680615271,3.04772751997152,1.92110670134396,84.7335313048126,0.56976176927479,1,0,1,,0,0.5,56.16,11,17,6,0,0,0,1,0.0,0.028,0.0,0.0,0.27,2.782,3.606,-0.431,,0,0,0
Paraguay,PRY,2007,0.594,0.445,0.368,0.341,0.237,2.0,0.848,-0.228,0.091,1.0,0.683,0.72,0.425,0.712,0.778,0.811,0.747,0.823,0.438,1.731,0,0,0,1.0,,,0,0,8,1.16,-0.416,0.741436848396038,132393616.175746,26000,-0.964514315128326,-0.853146731853485,-1.21103572845459,-0.74012291431427,25241738121.2303,4540.38235899258,5559386,8.13047417698577,14.4583502460761,5032.71157647908,0.588024684579866,5.3288959119351,4.36238494214342,3.90487037162562,1.74879846359446,79.0011374202968,0.715596353322813,1,0,1,,0,0.5,57.45,11,18,7,0,0,0,1,0.0,0.0,0.0,0.0,1.96,-1.459,-1.103,0.301,,0,0,0
Paraguay,PRY,2008,0.62,0.491,0.405,0.437,0.282,2.0,0.867,-0.228,0.091,1.0,0.773,0.802,0.513,0.594,0.687,0.759,0.74,0.867,0.446,1.731,0,0,0,1.0,,,0,0,8,1.83,-0.416,0.683124275184385,168154857.399547,26000,-0.910835206508636,-0.870992124080658,-0.979693531990051,-0.727450251579285,26881515165.6831,4788.66318778074,5613574,10.1547846489023,15.6831246484358,4363.29160824492,1.83503669212255,5.29138340949818,0.359539923687499,3.16599695050458,1.53670993415519,80.7775746572591,0.591788110060493,1,0,1,,0,0.5,58.87,11,19,8,0,0,0,1,0.026,0.026,0.0,0.67,2.93,2.024,-4.244,-0.088,,0,1,0
Paraguay,PRY,2009,0.636,0.505,0.406,0.453,0.293,2.0,0.867,-0.228,0.091,1.0,0.773,0.802,0.513,0.594,0.687,0.759,0.726,0.873,0.446,1.731,,0,0,1.0,,,0,0,8,2.433,-0.416,0.753483712105124,168486261.904906,25450,-0.857977032661438,-0.90478652715683,-0.788950502872467,-0.883586049079895,26811317495.2224,4727.59685811389,5671236,2.59194673430567,27.9872353879995,4966.68229650212,0.860674450934396,5.72404869648393,1.740826211089,5.3756944610784,1.62701325231846,70.8419818624334,0.763577672555047,1,0,1,,0,0.5,59.31,11,20,9,0,0,0,1,0.016,0.042,0.0,0.603,3.15,-7.563,-13.892,0.194,,0,1,1
Paraguay,PRY,2010,0.64,0.51,0.406,0.454,0.296,2.0,0.867,0.123,0.091,1.0,0.773,0.802,0.513,0.594,0.687,0.759,0.726,0.873,0.439,1.731,,0,0,1.0,,,0,0,8,2.433,-0.416,0.750544858772042,204605254.822129,25450,-0.830411493778229,-0.912053406238556,-0.707593381404877,-0.834862232208252,29786095177.4612,5191.05014254362,5737971,4.65116279069765,24.301762401239,4758.43012878788,2.76173378510708,4.48288751493079,-1.13186238216093,4.1044078454042,2.08299287196264,81.2575233746789,0.437379149056229,1,0,1,,0,0.5,59.43,11,21,10,0,0,0,1,0.004,0.046,0.0,0.0,1.98,2.059,2.256,-0.278,,0,0,0
Paraguay,PRY,2011,0.633,0.501,0.421,0.436,0.291,2.0,0.867,0.123,0.091,1.0,0.773,0.802,0.513,0.594,0.687,0.759,0.73,0.858,0.439,1.731,,0,0,1.0,,,0,0,8,1.971,-0.416,0.844603850849582,285106240.844392,25450,-0.800011336803436,-0.84945946931839,-0.695635735988617,-0.692596554756165,31062837784.856,5342.19015717538,5814626,8.2539682539683,11.7058473871612,4193.8023075919,1.95875255092925,6.85606744116939,-0.677611879363058,4.12290103759332,1.67187532266737,78.4921238489902,0.247580726290403,1,0,1,,0,0.5,59.48,11,22,11,0,0,0,0,-0.007,0.013,0.0,-0.462,0.61,3.603,-2.285,-0.344,,0,0,0
Paraguay,PRY,2012,0.609,0.48,0.397,0.408,0.263,2.0,0.857,0.123,0.091,1.0,0.773,0.773,0.461,0.696,0.775,0.807,0.76,0.807,0.429,1.731,,0,0,1.0,,,0,0,8,1.63,-0.416,0.964506788033691,320909756.560571,25450,-0.810820519924164,-0.899536430835724,-0.850602805614471,-0.871902167797089,30842899501.4341,5230.26244858989,5897008,3.67591897974496,11.7942698365486,4421.65928640414,2.61172771954696,15.6577148115135,-1.81921710711773,4.31238430257566,1.69034010085165,74.7649574561086,0.329019945281536,1,0,1,,0,0.5,59.53,11,23,12,0,0,0,0,-0.024,-0.027,0.0,-0.341,0.22,-4.578,3.923,-0.435,,0,0,0
Paraguay,PRY,2013,0.589,0.403,0.369,0.325,0.227,2.0,0.851,0.123,0.136,1.0,0.587,0.583,0.381,0.682,0.785,0.828,0.748,0.762,0.497,1.731,,0,0,1.0,,,0,0,9,0.961,-0.416,0.964167260244977,371215575.362154,25450,-0.767023622989655,-0.87956178188324,-1.04813194274902,-0.735861599445343,33400724748.6301,5583.12274473566,5982445,2.68385738718582,14.3120851574043,4303.88256599819,1.13236628162524,11.2278781646112,0.86967069919009,4.68053437539488,1.6980914846184,73.369871384133,0.354375612807195,1,0,1,,0,0.5,55.31,11,24,13,0,0,0,0,-0.02,-0.051,0.045,-0.669,-4.12,-0.992,-7.888,-0.083,,0,0,0
Paraguay,PRY,2014,0.595,0.411,0.373,0.326,0.231,2.0,0.851,0.123,0.136,1.0,0.587,0.583,0.407,0.682,0.776,0.826,0.749,0.788,0.497,1.731,,0,0,1.0,,,0,0,9,1.09,-0.416,0.986605391734507,398370830.477549,25450,-0.604350566864014,-0.938229501247406,-1.01107943058014,-0.0886275097727776,35171376876.6336,5794.47644689985,6069811,5.02882767456766,17.8199443895401,4462.18528829093,2.5135375460501,21.7193999657033,-0.78698426888465,5.51225191507288,1.68579710915118,69.0837249630891,0.160845542516362,1,0,1,,0,0.5,55.96,11,25,14,0,0,0,0,0.006,-0.038,0.0,0.129,-3.52,2.345,-9.408,-0.087,,0,1,0
Paraguay,PRY,2015,0.591,0.417,0.376,0.325,0.235,2.0,0.86,0.123,0.136,1.0,0.593,0.608,0.385,0.694,0.83,0.838,0.747,0.778,0.496,1.731,,0,0,1.0,,,0,0,9,0.906,-0.416,1.06744934908852,386538864.264704,25450,-0.644359648227692,-0.998762786388397,-1.01891994476318,0.0352126285433769,36211447840.1027,5879.33792308762,6159103,3.12900274473925,17.8457423889668,5204.92080811087,2.22350808882639,15.8509232388146,-0.209438978009664,5.34884440820505,1.69931574477657,66.9150655259457,0.173059664269258,1,0,1,,0,0.5,56.34,11,26,15,0,0,0,0,-0.004,-0.018,0.0,-0.184,-3.19,-1.9,-7.85,-0.156,,0,0,0
Paraguay,PRY,2016,0.591,0.419,0.374,0.33,0.234,2.0,0.902,0.123,0.1,1.0,0.564,0.648,0.38,0.694,0.83,0.838,0.74,0.791,0.512,1.731,,0,0,1.0,,,0,0,9,1.14,-0.416,0.950953301628568,343232340.562483,25450,-0.689654231071472,-0.821805059909821,-0.763090431690216,0.13447080552578,37756961788.4736,6041.95879367349,6249126,4.08682280577241,13.3865990752067,5670.54089799784,2.27032682691763,10.4509364135772,4.60556622822591,6.51240901324257,1.89364402448299,67.7593152322119,0.254560742084982,1,0,1,,0,0.5,57.37,11,27,16,0,0,0,0,0.0,0.002,-0.036,0.234,2.06,0.958,-5.611,-0.1,,0,1,0
Paraguay,PRY,2017,0.594,0.416,0.369,0.332,0.241,2.0,0.902,0.123,0.1,1.0,0.588,0.643,0.373,0.694,0.808,0.833,0.74,0.791,0.512,1.731,,0,0,1.0,,,0,0,9,1.14,-0.416,0.892663231219253,348179657.473011,27000,-0.667961835861206,-0.841798901557922,-0.75071793794632,-0.00285546225495636,39573101423.9484,6243.1336313903,6338660,3.60247741348943,14.5093886137229,5618.9334516428,1.9468132140751,12.2608845836038,3.36274040634761,6.44888366464358,1.68483913659766,71.0801344038459,0.378988879372805,1,0,1,,0,0.5,57.3,11,28,17,0,0,0,0,0.003,-0.001,0.0,0.0,1.34,-0.484,1.996,0.218,,0,0,0
Paraguay,PRY,2018,0.584,0.416,0.362,0.355,0.233,2.0,0.899,0.123,0.1,0.667,0.597,0.638,0.418,0.673,0.748,0.787,0.726,0.791,0.529,1.731,,0,0,1.0,,,0,0,9,1.14,-0.416,0.961156152749535,386556389.586348,28950,-0.602268278598785,-0.604888737201691,-0.870756983757019,-0.0867110788822174,40841122661.1912,6354.2392005316,6427382,3.97561015740694,13.4929626363383,5732.10455572912,0.787454987833137,16.1167117557651,-0.224276226143701,5.67860589513713,1.51126155574886,72.0692236259495,0.423931256836223,1,0,1,,0,0.5,57.5,11,29,18,0,0,0,0,-0.01,-0.007,0.0,0.0,1.16,0.373,5.154,0.251,,0,0,0
Paraguay,PRY,2019,0.584,0.42,0.362,0.382,0.237,2.0,0.899,0.123,0.056,1.0,0.606,0.671,0.42,0.635,0.73,0.791,0.713,0.791,0.517,1.731,,0,0,1.0,,,0,0,,1.14,-0.416,0.973840384070445,375779511.383923,29000,-0.567496180534363,-0.576773107051849,-0.893645703792572,-0.0180127751082182,40677000526.5933,6243.53620897823,6515058,2.75709727562775,12.0533260672502,6240.72207844257,1.28022785728015,10.4941801965596,-0.559766224200817,6.03733147859557,1.37779411178328,71.2221617342433,0.348549268089135,1,0,1,,0,0.5,57.35,11,30,19,0,0,0,0,0.0,-0.007,-0.044,0.0,-0.02,-1.219,3.463,0.094,,0,0,0
Paraguay,PRY,2020,0.582,0.429,0.356,0.353,0.242,2.0,0.857,0.123,0.0,1.0,0.613,0.728,0.432,0.658,0.733,0.768,0.713,0.791,0.524,1.731,,0,0,1.0,,,0,0,,1.14,-0.416,1.02757342677333,364342199.983714,29000,-0.427826523780823,-0.565207660198212,-0.857888102531433,0.0167177673429251,40343536418.8014,6109.19608100826,6603739,1.76751592356698,11.0890000854079,6771.09742519652,0.816723740272366,9.2435988642139,1.9081374598608,8.96557097561461,1.68263325547904,62.7602174748575,0.893216786301447,1,0,1,,0,0.5,58.68,11,31,20,0,0,0,0,-0.002,-0.012,-0.056,0.0,1.38,-0.99,-8.32,0.514,,0,0,0
Paraguay,PRY,2021,0.582,0.432,0.355,0.353,0.249,2.0,0.857,0.123,0.0,1.0,0.723,0.681,0.463,0.658,0.733,0.768,0.713,0.791,0.516,1.731,,0,0,1.0,,,,,,1.14,-0.332,0.91821461942659,372601369.313781,,-0.575897037982941,-0.655920207500458,-1.0265417098999,-0.000937932287342846,41964030301.4411,6278.11006663809,6684182,4.787983101236,3.74521256188977,6774.16273484849,1.46195175389463,8.37984423300713,-1.07430638915495,7.28448925645738,1.34701587848651,69.74227302112,0.458365684287928,1,0,1,,0,0.5,58.72,11,32,21,0,0,0,0,0.0,-0.002,0.0,0.0,1.22,3.02,-2.327,0.034,,0,0,0
Paraguay,PRY,2022,0.582,0.432,0.353,0.347,0.245,2.0,0.823,0.123,0.0,1.0,0.752,0.681,0.475,0.675,0.733,0.776,0.725,0.791,0.522,1.637,,0,0,1.0,,,,,,1.14,-0.332,0.871127145265658,365688252.57561,,-0.591498374938965,-0.614015102386475,-1.0905796289444,0.0355493128299713,42037903094.7542,6218.19790694162,6760464,9.76556667164402,,6982.75237776692,2.03844719825164,14.0824824747172,-7.01122938358236,6.12849490766376,,73.7379050218566,0.241762448097808,1,0,1,,0,0.5,59.07,11,33,22,0,0,0,0,0.0,-0.002,0.0,0.0,1.72,4.978,2.516,-0.107,,0,0,0
