country,year,polyarchy,liberal_democracy,participatory_democracy,deliberative_democracy,egalitarian_democracy,regime_type,physinteg,mil_constrain,mil_exec,exec_confidence,judicial_constraints,legislative_constraints,rule_of_law_vdem,public_sector_corruption,executive_corruption,corruption_index,clientelism,civil_society_participation,party_institutionalization,state_authority,coup_total_events,coup_event,coup_attempts,executive_direct_election,election_repression,voter_turnout,democracy_breakdown,democracy_transition,polity2,cs_repress,political_violence
Peru,1980,0.442,0.186,0.249,0.349,0.23,1.0,0.408,,0.25,0.333,0.192,0.414,0.426,0.2,0.263,0.357,0.416,0.701,0.629,-2.331,0,0,0,1.0,,,2,1,7,1.57,2.814
Peru,1981,0.672,0.461,0.361,0.5,0.323,2.0,0.522,,0.25,0.333,0.727,0.588,0.688,0.2,0.263,0.386,0.449,0.713,0.629,-2.331,0,0,0,1.0,,,2,0,7,1.884,2.814
Peru,1982,0.671,0.455,0.371,0.505,0.324,2.0,0.373,,0.25,0.333,0.727,0.588,0.688,0.2,0.263,0.386,0.449,0.705,0.629,-2.331,0,0,0,1.0,,,2,0,7,1.696,2.814
Peru,1983,0.671,0.458,0.371,0.505,0.324,2.0,0.373,,0.25,0.333,0.759,0.588,0.7,0.2,0.263,0.386,0.449,0.705,0.629,-2.331,0,0,0,1.0,,,2,0,7,1.696,2.814
Peru,1984,0.671,0.458,0.371,0.505,0.324,2.0,0.373,,0.25,0.333,0.759,0.588,0.7,0.2,0.263,0.386,0.449,0.705,0.629,-2.331,0,0,0,1.0,,,2,0,7,1.696,2.814
Peru,1985,0.662,0.436,0.367,0.499,0.318,2.0,0.373,,0.25,0.333,0.666,0.588,0.618,0.209,0.401,0.419,0.541,0.669,0.577,-2.331,0,0,0,1.0,,,2,0,7,1.449,2.814
Peru,1986,0.665,0.427,0.369,0.491,0.325,2.0,0.26,,0.25,0.333,0.648,0.588,0.563,0.222,0.45,0.462,0.59,0.669,0.577,-2.331,0,0,0,1.0,,,2,0,7,1.449,2.814
Peru,1987,0.665,0.428,0.369,0.475,0.325,2.0,0.26,,0.25,0.333,0.648,0.588,0.563,0.222,0.45,0.462,0.59,0.669,0.577,-2.331,0,0,0,1.0,,,2,0,7,1.449,2.814
Peru,1988,0.665,0.428,0.369,0.475,0.325,2.0,0.26,,0.25,0.333,0.648,0.588,0.563,0.222,0.45,0.462,0.59,0.669,0.577,-2.331,0,0,0,1.0,,,2,0,7,1.449,2.814
Peru,1989,0.665,0.428,0.369,0.475,0.325,2.0,0.26,,0.25,0.333,0.648,0.588,0.563,0.222,0.45,0.462,0.59,0.669,0.587,-2.331,0,0,0,1.0,,,2,0,7,1.449,2.814
Peru,1990,0.618,0.396,0.354,0.42,0.288,2.0,0.292,,0.25,0.0,0.411,0.8,0.436,0.222,0.728,0.541,0.649,0.673,0.559,-2.331,0,0,0,1.0,,,3,-1,8,1.449,2.814
Peru,1991,0.604,0.395,0.324,0.407,0.287,2.0,0.292,,0.25,0.333,0.477,0.814,0.451,0.222,0.728,0.541,0.647,0.673,0.55,-2.331,0,0,0,1.0,,,3,0,8,1.449,2.814
Peru,1992,0.25,0.114,0.162,0.157,0.139,0.0,0.324,,0.833,0.333,0.178,0.525,0.302,0.222,0.728,0.562,0.641,0.48,0.368,-2.331,0,0,1,0.0,,,3,0,-4,0.367,2.814
Peru,1993,0.255,0.095,0.172,0.144,0.141,0.0,0.143,,0.75,0.0,0.057,0.231,0.167,0.222,0.768,0.691,0.622,0.48,0.203,-2.331,0,0,0,0.0,,,3,0,-1,0.367,2.138
Peru,1994,0.251,0.093,0.17,0.143,0.139,0.0,0.143,,0.75,0.0,0.057,0.231,0.167,0.222,0.768,0.691,0.622,0.58,0.203,-2.331,0,0,0,0.0,,,3,0,-1,0.367,1.489
Peru,1995,0.288,0.106,0.185,0.157,0.154,1.0,0.143,,0.25,0.0,0.057,0.231,0.167,0.222,0.768,0.691,0.685,0.58,0.202,-2.331,0,0,0,1.0,,,3,0,-1,0.367,1.489
Peru,1996,0.365,0.128,0.216,0.183,0.182,1.0,0.143,,0.25,0.0,0.059,0.231,0.173,0.222,0.768,0.691,0.709,0.58,0.204,-2.331,0,0,0,1.0,,,3,0,-1,0.367,0.814
Peru,1997,0.365,0.126,0.212,0.183,0.182,1.0,0.097,,0.25,0.0,0.059,0.231,0.163,0.222,0.768,0.691,0.709,0.58,0.204,-2.331,0,0,0,1.0,,,3,0,-1,0.367,0.814
Peru,1998,0.353,0.121,0.205,0.179,0.177,1.0,0.097,,0.25,0.0,0.052,0.231,0.165,0.222,0.768,0.683,0.709,0.58,0.218,-2.331,0,0,0,1.0,,,3,0,-1,0.367,0.814
Peru,1999,0.353,0.121,0.204,0.179,0.177,1.0,0.097,,0.25,0.0,0.052,0.231,0.165,0.222,0.768,0.683,0.709,0.58,0.218,-2.331,0,0,0,1.0,,,3,0,-1,0.367,0.814
Peru,2000,0.418,0.189,0.261,0.329,0.25,1.0,0.142,,0.125,1.0,0.101,0.514,0.228,0.218,0.697,0.655,0.679,0.659,0.246,-2.331,0,0,1,1.0,,,3,0,4,0.744,-1.116
Peru,2001,0.728,0.568,0.479,0.667,0.429,2.0,0.885,,0.125,0.333,0.761,0.722,0.743,0.191,0.142,0.474,0.624,0.867,0.282,-2.331,0,0,0,1.0,,,3,1,9,2.18,-1.413
Peru,2002,0.797,0.649,0.542,0.728,0.471,2.0,0.885,,0.0,0.333,0.804,0.831,0.723,0.191,0.324,0.516,0.613,0.867,0.248,-2.331,0,0,0,1.0,,,3,0,9,2.18,-1.651
Peru,2003,0.797,0.654,0.545,0.728,0.476,2.0,0.885,,0.0,0.333,0.804,0.849,0.723,0.191,0.324,0.516,0.613,0.867,0.248,-2.331,0,0,0,1.0,,,3,0,9,2.18,-1.651
Peru,2004,0.795,0.653,0.543,0.677,0.476,2.0,0.885,,0.125,0.333,0.804,0.849,0.723,0.191,0.324,0.516,0.613,0.867,0.248,-2.331,0,0,0,1.0,,,3,0,9,2.18,-1.651
Peru,2005,0.795,0.66,0.542,0.677,0.478,2.0,0.885,0.766,0.093,0.333,0.844,0.849,0.747,0.191,0.324,0.516,0.613,0.867,0.248,-2.331,0,0,0,1.0,,,3,0,9,2.18,-1.651
Peru,2006,0.793,0.653,0.527,0.667,0.474,2.0,0.885,0.624,0.077,0.333,0.819,0.845,0.725,0.197,0.355,0.533,0.605,0.848,0.258,-2.331,0,0,0,1.0,,,3,0,9,1.831,-1.6
Peru,2007,0.801,0.65,0.53,0.649,0.487,2.0,0.885,0.624,0.115,0.333,0.807,0.798,0.716,0.197,0.355,0.533,0.6,0.843,0.259,-1.911,0,0,0,1.0,,,3,0,9,1.667,-1.6
Peru,2008,0.805,0.652,0.53,0.65,0.492,2.0,0.885,0.624,0.077,0.333,0.807,0.798,0.716,0.197,0.355,0.533,0.6,0.843,0.259,-1.911,0,0,0,1.0,,,3,0,9,1.667,-1.6
Peru,2009,0.799,0.647,0.525,0.644,0.488,2.0,0.885,0.624,0.077,0.333,0.807,0.798,0.716,0.197,0.355,0.533,0.6,0.841,0.259,-1.911,,0,0,1.0,,,3,0,9,1.625,-1.6
Peru,2010,0.806,0.654,0.571,0.649,0.492,2.0,0.885,0.624,0.115,0.333,0.807,0.806,0.718,0.207,0.362,0.542,0.62,0.841,0.246,-2.171,,0,0,1.0,,,3,0,9,1.625,-1.506
Peru,2011,0.811,0.666,0.593,0.663,0.501,2.0,0.885,0.624,0.077,0.333,0.815,0.829,0.753,0.169,0.246,0.505,0.617,0.854,0.228,-2.171,,0,0,1.0,,,3,0,9,1.87,-1.506
Peru,2012,0.823,0.694,0.601,0.668,0.51,2.0,0.885,0.542,0.038,0.333,0.83,0.881,0.762,0.169,0.231,0.514,0.606,0.854,0.227,-2.171,,0,0,1.0,,,3,0,9,1.87,-1.555
Peru,2013,0.82,0.684,0.584,0.653,0.505,2.0,0.885,0.542,0.042,0.333,0.825,0.875,0.726,0.203,0.282,0.538,0.606,0.885,0.225,-2.171,,0,0,1.0,,,3,0,9,2.224,-1.555
Peru,2014,0.82,0.686,0.584,0.654,0.509,2.0,0.885,0.542,0.042,0.333,0.825,0.875,0.726,0.203,0.282,0.538,0.632,0.885,0.225,-2.171,,0,0,1.0,,,3,0,9,2.224,-1.555
Peru,2015,0.816,0.688,0.576,0.625,0.505,2.0,0.911,0.542,0.042,0.667,0.825,0.885,0.749,0.174,0.277,0.523,0.616,0.809,0.213,-2.171,,0,0,1.0,,,3,0,9,1.8,-1.555
Peru,2016,0.781,0.665,0.551,0.608,0.498,2.0,0.911,0.753,0.042,0.667,0.825,0.926,0.748,0.175,0.282,0.525,0.599,0.809,0.244,-1.83,,0,0,1.0,,,3,0,9,1.8,-1.471
Peru,2017,0.788,0.677,0.547,0.622,0.505,2.0,0.911,0.753,0.042,1.0,0.818,0.955,0.749,0.175,0.251,0.52,0.62,0.809,0.269,-2.191,,0,0,1.0,,,3,0,9,1.8,-1.471
Peru,2018,0.807,0.699,0.603,0.62,0.521,2.0,0.911,0.753,0.045,1.0,0.821,0.966,0.77,0.162,0.216,0.508,0.618,0.884,0.275,-2.191,,0,0,1.0,,,3,0,9,2.018,-1.48
Peru,2019,0.802,0.696,0.58,0.598,0.516,2.0,0.911,0.753,0.091,1.0,0.839,0.961,0.759,0.203,0.236,0.526,0.619,0.884,0.246,-2.191,,0,0,1.0,,,3,0,,2.018,-1.48
Peru,2020,0.819,0.709,0.599,0.614,0.523,2.0,0.907,0.532,0.05,1.0,0.843,0.969,0.765,0.204,0.228,0.529,0.476,0.875,0.274,-2.191,,0,0,1.0,,,3,0,,1.76,-0.935
Peru,2021,0.77,0.661,0.542,0.578,0.483,2.0,0.917,0.532,0.1,1.0,0.827,0.976,0.754,0.2,0.19,0.517,0.469,0.881,0.292,-2.191,,0,0,1.0,,,,,,1.909,-0.364
Peru,2022,0.745,0.634,0.514,0.445,0.445,2.0,0.889,0.824,0.111,1.0,0.807,0.972,0.657,0.221,0.57,0.618,0.52,0.864,0.235,-2.169,,0,0,1.0,,,,,,1.481,0.557
Peru,2023,0.712,0.585,0.48,0.414,0.419,2.0,0.874,0.483,0.111,1.0,0.82,0.858,0.701,0.222,0.376,0.572,0.52,0.819,0.243,-2.169,,0,0,1.0,,,,,,0.584,0.12
Peru,2024,0.634,0.493,0.416,0.32,0.369,2.0,0.784,0.483,0.143,1.0,0.784,0.751,0.623,0.337,0.547,0.66,0.66,0.733,0.179,-1.754,,0,0,1.0,,,,,,-0.032,0.034
Suriname,1960,0.526,0.431,0.254,0.393,0.344,2.0,0.777,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.566,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1961,0.526,0.431,0.254,0.393,0.344,2.0,0.777,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.566,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1962,0.526,0.431,0.254,0.393,0.344,2.0,0.777,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.566,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1963,0.527,0.433,0.255,0.395,0.345,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.568,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1964,0.527,0.434,0.255,0.396,0.345,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.569,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1965,0.527,0.434,0.255,0.396,0.345,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.569,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1966,0.527,0.434,0.255,0.396,0.345,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.569,0.704,0.668,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1967,0.527,0.433,0.255,0.395,0.345,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.571,0.704,0.678,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1968,0.527,0.432,0.255,0.395,0.344,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.572,0.704,0.678,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1969,0.526,0.432,0.254,0.395,0.344,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.575,0.704,0.678,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1970,0.527,0.434,0.267,0.394,0.343,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.591,0.75,0.678,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1971,0.527,0.434,0.264,0.394,0.343,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.591,0.75,0.678,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1972,0.527,0.434,0.264,0.394,0.343,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.591,0.75,0.678,-0.369,0,,,0.0,,,,,,0.695,-1.297
Suriname,1973,0.524,0.433,0.262,0.393,0.342,2.0,0.809,0.452,0.062,0.0,0.866,0.783,0.81,0.241,0.116,0.108,0.592,0.727,0.686,-0.369,0,,,0.0,,,,,,0.225,-1.297
Suriname,1974,0.528,0.437,0.263,0.395,0.344,2.0,0.863,0.452,0.062,0.0,0.866,0.783,0.805,0.241,0.116,0.108,0.596,0.756,0.686,-0.369,0,,,0.0,,,,,,0.713,-1.297
Suriname,1975,0.371,0.341,0.198,0.311,0.26,1.0,0.901,-0.899,0.125,0.0,0.866,0.783,0.809,0.241,0.134,0.112,0.596,0.849,0.736,-0.369,0,0,0,0.0,,,0,0,5,1.13,-1.467
Suriname,1976,0.731,0.62,0.378,0.555,0.52,2.0,0.901,-0.899,0.125,0.333,0.878,0.859,0.812,0.241,0.134,0.144,0.596,0.862,0.736,-0.369,0,0,0,0.0,,,0,0,5,1.307,-1.467
Suriname,1977,0.732,0.615,0.378,0.556,0.521,2.0,0.901,-0.899,0.125,0.333,0.878,0.833,0.812,0.241,0.134,0.144,0.595,0.862,0.728,-0.369,0,0,0,0.0,,,0,0,5,1.307,-1.467
Suriname,1978,0.742,0.627,0.384,0.563,0.527,2.0,0.901,-0.899,0.125,0.333,0.878,0.855,0.812,0.241,0.134,0.144,0.591,0.885,0.728,-0.369,0,0,0,0.0,,,0,0,5,1.307,-1.467
Suriname,1979,0.742,0.627,0.384,0.563,0.529,2.0,0.901,-0.899,0.125,0.333,0.878,0.855,0.812,0.241,0.134,0.144,0.591,0.885,0.728,-0.369,0,0,0,0.0,,,0,0,5,1.307,-1.467
Suriname,1980,0.221,0.176,0.131,0.073,0.215,0.0,0.364,-0.899,0.75,0.333,0.796,0.515,0.675,0.285,0.253,0.198,0.667,0.52,0.658,-0.448,1,2,2,0.0,,,1,-1,-1,-0.844,-0.825
Suriname,1981,0.174,0.144,0.113,0.049,0.195,0.0,0.364,-0.899,0.75,0.333,0.785,0.488,0.654,0.285,0.253,0.198,0.667,0.503,,0.755,0,0,0,0.0,,,1,0,-1,-0.91,-0.825
Suriname,1982,0.167,0.143,0.111,0.047,0.193,0.0,0.364,-0.899,0.75,0.333,0.785,0.488,0.657,0.285,0.253,0.198,0.667,0.502,,0.755,0,0,0,0.0,,,1,0,-6,-0.934,-0.825
Suriname,1983,0.163,0.142,0.111,0.047,0.192,0.0,0.364,-0.899,0.75,0.333,0.785,0.488,0.657,0.285,0.253,0.198,0.667,0.489,,0.755,0,0,0,0.0,,,1,0,-6,-1.253,-0.825
Suriname,1984,0.163,0.142,0.111,0.072,0.192,0.0,0.364,-0.899,0.75,0.333,0.785,0.488,0.657,0.285,0.253,0.198,0.667,0.489,,0.755,0,0,0,0.0,,,1,0,-6,-1.253,-0.825
Suriname,1985,0.172,0.188,0.112,0.073,0.191,0.0,0.364,-0.899,0.75,0.333,0.785,0.471,0.657,0.285,0.253,0.19,0.667,0.574,0.658,0.755,0,0,0,0.0,,,1,0,-6,-1.046,-0.825
Suriname,1986,0.171,0.188,0.117,0.098,0.192,0.0,0.364,-0.899,0.75,0.333,0.785,0.471,0.657,0.285,0.253,0.19,0.667,0.574,0.658,0.755,0,0,0,0.0,,,1,0,-6,-1.046,-0.75
Suriname,1987,0.194,0.226,0.187,0.119,0.2,0.0,0.364,-0.899,0.7,0.333,0.785,0.798,0.657,0.285,0.253,0.228,0.663,0.587,0.736,0.755,0,0,0,0.0,,,1,0,-1,-1.099,-0.942
Suriname,1988,0.623,0.477,0.412,0.492,0.445,2.0,0.467,-0.899,0.1,1.0,0.8,0.798,0.696,0.285,0.227,0.221,0.621,0.807,0.736,0.755,0,0,0,0.0,,,1,1,-1,0.941,-0.942
Suriname,1989,0.731,0.577,0.499,0.573,0.522,2.0,0.649,-0.899,0.1,1.0,0.799,0.83,0.708,0.313,0.223,0.229,0.621,0.926,0.736,0.755,0,0,0,0.0,,,1,0,-1,2.52,-0.942
Suriname,1990,0.731,0.559,0.504,0.578,0.521,2.0,0.836,-0.899,0.6,1.0,0.838,0.564,0.751,0.313,0.223,0.2,0.621,0.926,0.736,0.907,1,0,0,0.0,,,2,-1,2,2.52,-1.11
Suriname,1991,0.451,0.375,0.332,0.38,0.352,1.0,0.872,-0.899,0.1,1.0,0.838,0.831,0.752,0.313,0.223,0.2,0.599,0.926,0.736,0.907,0,0,0,0.0,,,2,1,5,2.52,-1.11
Suriname,1992,0.755,0.63,0.516,0.607,0.547,2.0,0.872,-0.899,0.1,1.0,0.838,0.825,0.76,0.313,0.223,0.228,0.584,0.926,0.736,0.907,0,0,0,0.0,,,2,0,5,2.52,-1.11
Suriname,1993,0.757,0.639,0.517,0.607,0.557,2.0,0.872,-0.899,0.1,1.0,0.87,0.836,0.783,0.3,0.2,0.222,0.584,0.935,0.736,0.907,0,0,0,0.0,,,2,0,5,2.52,-1.271
Suriname,1994,0.757,0.642,0.51,0.607,0.557,2.0,0.872,-0.899,0.1,1.0,0.87,0.848,0.783,0.3,0.2,0.222,0.584,0.935,0.736,0.907,0,0,0,0.0,,,2,0,5,2.52,-1.271
Suriname,1995,0.757,0.642,0.508,0.607,0.557,2.0,0.872,-0.899,0.1,1.0,0.87,0.848,0.783,0.3,0.2,0.222,0.584,0.935,0.736,0.907,0,0,0,0.0,,,2,0,5,2.52,-1.271
Suriname,1996,0.768,0.653,0.511,0.615,0.569,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.615,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.271
Suriname,1997,0.773,0.658,0.513,0.623,0.575,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.635,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.271
Suriname,1998,0.773,0.658,0.511,0.623,0.575,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.635,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,1999,0.773,0.658,0.508,0.623,0.575,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.635,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2000,0.784,0.667,0.511,0.628,0.58,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.613,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2001,0.779,0.665,0.51,0.627,0.582,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.599,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2002,0.779,0.665,0.508,0.627,0.582,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.599,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2003,0.779,0.665,0.505,0.627,0.582,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.599,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2004,0.779,0.665,0.503,0.627,0.582,2.0,0.872,-0.899,0.1,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.599,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2005,0.776,0.661,0.496,0.623,0.578,2.0,0.872,-0.899,0.167,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.581,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2006,0.774,0.658,0.496,0.62,0.575,2.0,0.872,-0.899,0.167,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.569,0.935,0.744,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2007,0.771,0.657,0.494,0.618,0.573,2.0,0.872,-0.899,0.167,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.565,0.935,0.775,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2008,0.772,0.658,0.493,0.618,0.573,2.0,0.872,-0.899,0.167,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.565,0.928,0.775,1.05,0,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2009,0.772,0.658,0.493,0.618,0.573,2.0,0.872,-0.899,0.167,1.0,0.87,0.862,0.783,0.3,0.2,0.205,0.565,0.928,0.775,1.05,,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2010,0.762,0.637,0.484,0.618,0.564,2.0,0.872,-0.899,0.167,1.0,0.85,0.839,0.771,0.337,0.2,0.214,0.562,0.935,0.775,1.05,,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2011,0.753,0.629,0.479,0.611,0.565,2.0,0.872,-0.899,0.167,1.0,0.85,0.839,0.771,0.337,0.2,0.214,0.56,0.935,0.775,1.05,,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2012,0.753,0.63,0.479,0.611,0.567,2.0,0.872,-0.899,0.167,1.0,0.85,0.825,0.771,0.337,0.2,0.214,0.56,0.935,0.775,1.05,,0,0,0.0,,,2,0,5,2.52,-1.524
Suriname,2013,0.755,0.631,0.474,0.616,0.563,2.0,0.851,-0.899,0.4,0.0,0.841,0.833,0.751,0.412,0.214,0.235,0.399,0.948,0.814,1.05,,0,0,0.0,,,2,0,5,2.711,-1.524
Suriname,2014,0.755,0.631,0.474,0.61,0.558,2.0,0.851,-0.899,0.4,0.0,0.841,0.833,0.751,0.412,0.214,0.235,0.399,0.948,0.814,1.05,,0,0,0.0,,,2,0,5,2.711,-1.524
Suriname,2015,0.762,0.637,0.479,0.615,0.562,2.0,0.851,-0.899,0.4,0.0,0.841,0.833,0.751,0.412,0.214,0.235,0.379,0.948,0.814,1.05,,0,0,0.0,,,2,0,5,2.711,-1.524
Suriname,2016,0.767,0.63,0.484,0.612,0.57,2.0,0.837,-0.899,0.25,0.333,0.83,0.8,0.738,0.412,0.205,0.257,0.324,0.941,0.877,1.05,,0,0,0.0,,,2,0,5,2.444,-1.524
Suriname,2017,0.757,0.632,0.479,0.61,0.56,2.0,0.837,-0.899,0.25,0.333,0.836,0.834,0.72,0.451,0.222,0.277,0.324,0.927,0.877,1.05,,0,0,0.0,,,2,0,5,1.89,-1.524
Suriname,2018,0.76,0.622,0.481,0.611,0.563,2.0,0.848,-0.899,0.25,0.333,0.836,0.775,0.717,0.451,0.207,0.286,0.347,0.927,0.863,1.05,,0,0,0.0,,,2,0,5,1.89,-1.524
Suriname,2019,0.756,0.593,0.476,0.602,0.553,2.0,0.845,-0.176,0.167,0.333,0.829,0.713,0.687,0.451,0.207,0.286,0.629,0.927,0.588,1.05,,0,0,0.0,,,2,0,,1.89,-1.524
Suriname,2020,0.76,0.641,0.483,0.562,0.55,2.0,0.878,-0.514,0.167,0.333,0.863,0.871,0.776,0.241,0.161,0.212,0.595,0.922,0.625,1.222,,0,0,0.0,,,2,0,,1.89,-2.211
Suriname,2021,0.764,0.643,0.496,0.601,0.56,2.0,0.911,-0.921,0.167,0.333,0.814,0.871,0.784,0.241,0.161,0.205,0.565,0.949,0.694,1.064,,0,0,0.0,,,,,,2.637,-0.744
Suriname,2022,0.78,0.655,0.506,0.613,0.579,2.0,0.895,0.263,0.167,0.333,0.837,0.871,0.782,0.241,0.161,0.205,0.57,0.949,0.802,0.945,,0,0,0.0,,,,,,2.637,-1.841
Suriname,2023,0.768,0.639,0.497,0.599,0.564,3.0,0.921,-0.215,0.0,0.0,0.82,0.788,0.805,0.241,0.161,0.202,0.615,0.929,0.691,0.945,,0,0,0.0,,,,,,1.435,-0.126
Suriname,2024,0.768,0.637,0.497,0.599,0.575,2.0,0.921,0.1,0.167,0.0,0.848,0.759,0.816,0.241,0.161,0.173,0.615,0.929,0.691,0.945,,0,0,0.0,,,,,,1.435,-0.42
Trinidad and Tobago,1960,0.482,0.364,0.248,0.211,0.239,1.0,0.897,0.683,0.0,0.333,0.85,0.493,0.869,0.092,0.135,0.154,0.306,0.511,0.532,-0.808,0,,,0.0,,,,,,0.199,-2.209
Trinidad and Tobago,1961,0.481,0.368,0.249,0.21,0.239,1.0,0.897,0.683,0.0,0.333,0.85,0.517,0.869,0.092,0.135,0.154,0.313,0.485,0.541,-0.808,0,,,0.0,,,,,,-0.024,-2.209
Trinidad and Tobago,1962,0.534,0.441,0.28,0.322,0.31,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.437,0.624,0.546,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1963,0.549,0.451,0.289,0.332,0.33,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.421,0.666,0.546,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1964,0.548,0.451,0.289,0.331,0.329,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.421,0.666,0.657,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1965,0.548,0.451,0.289,0.331,0.333,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.421,0.666,0.657,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1966,0.552,0.453,0.291,0.339,0.335,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.42,0.666,0.674,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1967,0.574,0.47,0.307,0.352,0.347,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.412,0.666,0.673,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1968,0.576,0.47,0.308,0.352,0.349,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.412,0.666,0.672,-0.616,0,0,0,0.0,,,0,0,4,0.787,-2.209
Trinidad and Tobago,1969,0.58,0.473,0.305,0.356,0.351,2.0,0.936,1.344,0.0,0.333,0.84,0.725,0.868,0.159,0.135,0.172,0.412,0.666,0.673,-0.616,0,0,0,0.0,,,0,0,4,0.787,-0.64
